sigma,filename,beam_width,func,heuristic,length,time_s,feasible
sigma-4,mglcs_5_50_4_4.txt,1,beam_search_glcs,h5,2,0.0000,True
sigma-4,mglcs_5_50_4_4.txt,1,imbs_glcs,h5,12,0.0280,True
sigma-4,mglcs_5_50_4_4.txt,1,beam_search_glcs,h8,2,0.0000,True
sigma-4,mglcs_5_50_4_4.txt,1,imbs_glcs,h8,11,0.0275,True
sigma-4,mglcs_5_50_4_5.txt,1,beam_search_glcs,h1,4,0.0000,True
sigma-4,mglcs_5_50_4_5.txt,1,imbs_glcs,h1,6,0.0393,True
sigma-4,mglcs_5_50_4_5.txt,1,beam_search_glcs,h2,2,0.0010,True
sigma-4,mglcs_5_50_4_5.txt,1,imbs_glcs,h2,8,0.0300,True
sigma-4,mglcs_5_50_4_5.txt,1,beam_search_glcs,h5,2,0.0000,True
sigma-4,mglcs_5_50_4_5.txt,1,imbs_glcs,h5,6,0.0375,True
sigma-4,mglcs_5_50_4_5.txt,1,beam_search_glcs,h8,4,0.0000,True
sigma-4,mglcs_5_50_4_5.txt,1,imbs_glcs,h8,6,0.0387,True
sigma-4,mglcs_5_50_4_6.txt,1,beam_search_glcs,h1,1,0.0000,True
sigma-4,mglcs_5_50_4_6.txt,1,imbs_glcs,h1,7,0.0396,True
sigma-4,mglcs_5_50_4_6.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-4,mglcs_5_50_4_6.txt,1,imbs_glcs,h2,6,0.0491,True
sigma-4,mglcs_5_50_4_6.txt,1,beam_search_glcs,h5,1,0.0000,True
sigma-4,mglcs_5_50_4_6.txt,1,imbs_glcs,h5,6,0.0456,True
sigma-4,mglcs_5_50_4_6.txt,1,beam_search_glcs,h8,2,0.0010,True
sigma-4,mglcs_5_50_4_6.txt,1,imbs_glcs,h8,6,0.0465,True
sigma-4,mglcs_5_50_4_7.txt,1,beam_search_glcs,h1,1,0.0000,True
sigma-4,mglcs_5_50_4_7.txt,1,imbs_glcs,h1,7,0.0472,True
sigma-4,mglcs_5_50_4_7.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-4,mglcs_5_50_4_7.txt,1,imbs_glcs,h2,5,0.0535,True
sigma-4,mglcs_5_50_4_7.txt,1,beam_search_glcs,h5,1,0.0000,True
sigma-4,mglcs_5_50_4_7.txt,1,imbs_glcs,h5,5,0.0548,True
sigma-4,mglcs_5_50_4_7.txt,1,beam_search_glcs,h8,1,0.0000,True
sigma-4,mglcs_5_50_4_7.txt,1,imbs_glcs,h8,9,0.0502,True
sigma-4,mglcs_5_50_4_8.txt,1,beam_search_glcs,h1,1,0.0000,True
sigma-4,mglcs_5_50_4_8.txt,1,imbs_glcs,h1,9,0.0445,True
sigma-4,mglcs_5_50_4_8.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-4,mglcs_5_50_4_8.txt,1,imbs_glcs,h2,6,0.0283,True
sigma-4,mglcs_5_50_4_8.txt,1,beam_search_glcs,h5,1,0.0000,True
sigma-4,mglcs_5_50_4_8.txt,1,imbs_glcs,h5,7,0.0495,True
sigma-4,mglcs_5_50_4_8.txt,1,beam_search_glcs,h8,1,0.0150,True
sigma-4,mglcs_5_50_4_8.txt,1,imbs_glcs,h8,6,0.0535,True
sigma-4,mglcs_5_50_4_9.txt,1,beam_search_glcs,h1,2,0.0000,True
sigma-4,mglcs_5_50_4_9.txt,1,imbs_glcs,h1,6,0.0329,True
sigma-4,mglcs_5_50_4_9.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-4,mglcs_5_50_4_9.txt,1,imbs_glcs,h2,7,0.0396,True
sigma-4,mglcs_5_50_4_9.txt,1,beam_search_glcs,h5,8,0.0000,True
sigma-4,mglcs_5_50_4_9.txt,1,imbs_glcs,h5,8,0.0186,True
sigma-4,mglcs_5_50_4_9.txt,1,beam_search_glcs,h8,2,0.0000,True
sigma-4,mglcs_5_50_4_9.txt,1,imbs_glcs,h8,7,0.0349,True
