sigma,filename,beam_width,func,heuristic,length,time_s,feasible
sigma-4,mglcs_3_50_4_6.txt,50,beam_search_glcs,h5,25,0.0161,True
sigma-4,mglcs_3_50_4_6.txt,50,imbs_glcs,h5,25,0.0303,True
sigma-4,mglcs_3_50_4_6.txt,100,beam_search_glcs,h5,25,0.0313,True
sigma-4,mglcs_3_50_4_6.txt,100,imbs_glcs,h5,25,0.0513,True
sigma-4,mglcs_3_50_4_6.txt,500,beam_search_glcs,h5,25,0.1211,True
sigma-4,mglcs_3_50_4_6.txt,500,imbs_glcs,h5,25,0.1743,True
sigma-4,mglcs_3_50_4_6.txt,10000,beam_search_glcs,h5,25,0.7191,True
sigma-4,mglcs_3_50_4_6.txt,1,beam_search_glcs,h8,21,0.0010,True
sigma-4,mglcs_3_50_4_6.txt,1,imbs_glcs,h8,21,0.0010,True
sigma-4,mglcs_3_50_4_6.txt,5,beam_search_glcs,h8,18,0.0021,True
sigma-4,mglcs_3_50_4_6.txt,5,imbs_glcs,h8,18,0.0044,True
sigma-4,mglcs_3_50_4_6.txt,10,beam_search_glcs,h8,18,0.0030,True
sigma-4,mglcs_3_50_4_6.txt,10,imbs_glcs,h8,18,0.0040,True
sigma-4,mglcs_3_50_4_6.txt,20,beam_search_glcs,h8,18,0.0050,True
sigma-4,mglcs_3_50_4_6.txt,20,imbs_glcs,h8,18,0.0080,True
sigma-4,mglcs_3_50_4_6.txt,50,beam_search_glcs,h8,19,0.0107,True
sigma-4,mglcs_3_50_4_6.txt,50,imbs_glcs,h8,19,0.0222,True
sigma-4,mglcs_3_50_4_6.txt,100,beam_search_glcs,h8,19,0.0171,True
sigma-4,mglcs_3_50_4_6.txt,100,imbs_glcs,h8,19,0.0424,True
sigma-4,mglcs_3_50_4_6.txt,500,beam_search_glcs,h8,20,0.0664,True
sigma-4,mglcs_3_50_4_6.txt,500,imbs_glcs,h8,20,0.1281,True
sigma-4,mglcs_3_50_4_6.txt,10000,beam_search_glcs,h8,23,0.6240,True
sigma-4,mglcs_3_50_4_7.txt,1,beam_search_glcs,h1,15,0.0000,True
sigma-4,mglcs_3_50_4_7.txt,1,imbs_glcs,h1,15,0.0010,True
sigma-4,mglcs_3_50_4_7.txt,5,beam_search_glcs,h1,15,0.0010,True
sigma-4,mglcs_3_50_4_7.txt,5,imbs_glcs,h1,15,0.0010,True
sigma-4,mglcs_3_50_4_7.txt,10,beam_search_glcs,h1,19,0.0022,True
sigma-4,mglcs_3_50_4_7.txt,10,imbs_glcs,h1,19,0.0030,True
sigma-4,mglcs_3_50_4_7.txt,20,beam_search_glcs,h1,19,0.0030,True
sigma-4,mglcs_3_50_4_7.txt,20,imbs_glcs,h1,19,0.0050,True
sigma-4,mglcs_3_50_4_7.txt,50,beam_search_glcs,h1,19,0.0060,True
sigma-4,mglcs_3_50_4_7.txt,50,imbs_glcs,h1,19,0.0091,True
sigma-4,mglcs_3_50_4_7.txt,100,beam_search_glcs,h1,20,0.0100,True
sigma-4,mglcs_3_50_4_7.txt,100,imbs_glcs,h1,20,0.0140,True
sigma-4,mglcs_3_50_4_7.txt,500,beam_search_glcs,h1,21,0.0240,True
sigma-4,mglcs_3_50_4_7.txt,500,imbs_glcs,h1,21,0.0335,True
sigma-4,mglcs_3_50_4_7.txt,10000,beam_search_glcs,h1,21,0.0240,True
sigma-4,mglcs_3_50_4_7.txt,1,beam_search_glcs,h2,10,0.0000,True
sigma-4,mglcs_3_50_4_7.txt,1,imbs_glcs,h2,10,0.0010,True
sigma-4,mglcs_3_50_4_7.txt,5,beam_search_glcs,h2,21,0.0020,True
sigma-4,mglcs_3_50_4_7.txt,5,imbs_glcs,h2,21,0.0010,True
sigma-4,mglcs_3_50_4_7.txt,10,beam_search_glcs,h2,21,0.0030,True
sigma-4,mglcs_3_50_4_7.txt,10,imbs_glcs,h2,21,0.0035,True
sigma-4,mglcs_3_50_4_7.txt,20,beam_search_glcs,h2,21,0.0050,True
sigma-4,mglcs_3_50_4_7.txt,20,imbs_glcs,h2,21,0.0070,True
sigma-4,mglcs_3_50_4_7.txt,50,beam_search_glcs,h2,21,0.0090,True
sigma-4,mglcs_3_50_4_7.txt,50,imbs_glcs,h2,21,0.0120,True
sigma-4,mglcs_3_50_4_7.txt,100,beam_search_glcs,h2,21,0.0140,True
sigma-4,mglcs_3_50_4_7.txt,100,imbs_glcs,h2,21,0.0197,True
sigma-4,mglcs_3_50_4_7.txt,500,beam_search_glcs,h2,21,0.0265,True
sigma-4,mglcs_3_50_4_7.txt,500,imbs_glcs,h2,21,0.0360,True
sigma-4,mglcs_3_50_4_7.txt,10000,beam_search_glcs,h2,21,0.0256,True
sigma-4,mglcs_3_50_4_7.txt,1,beam_search_glcs,h5,15,0.0010,True
sigma-4,mglcs_3_50_4_7.txt,1,imbs_glcs,h5,15,0.0013,True
sigma-4,mglcs_3_50_4_7.txt,5,beam_search_glcs,h5,20,0.0010,True
sigma-4,mglcs_3_50_4_7.txt,5,imbs_glcs,h5,20,0.0020,True
sigma-4,mglcs_3_50_4_7.txt,10,beam_search_glcs,h5,21,0.0030,True
sigma-4,mglcs_3_50_4_7.txt,10,imbs_glcs,h5,21,0.0050,True
sigma-4,mglcs_3_50_4_7.txt,20,beam_search_glcs,h5,21,0.0050,True
sigma-4,mglcs_3_50_4_7.txt,20,imbs_glcs,h5,21,0.0080,True
sigma-4,mglcs_3_50_4_7.txt,50,beam_search_glcs,h5,21,0.0100,True
sigma-4,mglcs_3_50_4_7.txt,50,imbs_glcs,h5,21,0.0144,True
sigma-4,mglcs_3_50_4_7.txt,100,beam_search_glcs,h5,21,0.0170,True
sigma-4,mglcs_3_50_4_7.txt,100,imbs_glcs,h5,21,0.0230,True
sigma-4,mglcs_3_50_4_7.txt,500,beam_search_glcs,h5,21,0.0322,True
sigma-4,mglcs_3_50_4_7.txt,500,imbs_glcs,h5,21,0.0403,True
sigma-4,mglcs_3_50_4_7.txt,10000,beam_search_glcs,h5,21,0.0304,True
sigma-4,mglcs_3_50_4_7.txt,1,beam_search_glcs,h8,14,0.0010,True
sigma-4,mglcs_3_50_4_7.txt,1,imbs_glcs,h8,14,0.0010,True
sigma-4,mglcs_3_50_4_7.txt,5,beam_search_glcs,h8,16,0.0025,True
sigma-4,mglcs_3_50_4_7.txt,5,imbs_glcs,h8,16,0.0020,True
sigma-4,mglcs_3_50_4_7.txt,10,beam_search_glcs,h8,16,0.0030,True
sigma-4,mglcs_3_50_4_7.txt,10,imbs_glcs,h8,16,0.0033,True
sigma-4,mglcs_3_50_4_7.txt,20,beam_search_glcs,h8,16,0.0044,True
sigma-4,mglcs_3_50_4_7.txt,20,imbs_glcs,h8,16,0.0064,True
sigma-4,mglcs_3_50_4_7.txt,50,beam_search_glcs,h8,16,0.0070,True
sigma-4,mglcs_3_50_4_7.txt,50,imbs_glcs,h8,16,0.0123,True
sigma-4,mglcs_3_50_4_7.txt,100,beam_search_glcs,h8,17,0.0120,True
sigma-4,mglcs_3_50_4_7.txt,100,imbs_glcs,h8,17,0.0170,True
sigma-4,mglcs_3_50_4_7.txt,500,beam_search_glcs,h8,21,0.0307,True
sigma-4,mglcs_3_50_4_7.txt,500,imbs_glcs,h8,21,0.0410,True
sigma-4,mglcs_3_50_4_7.txt,10000,beam_search_glcs,h8,21,0.0308,True
sigma-4,mglcs_3_50_4_8.txt,1,beam_search_glcs,h1,5,0.0000,True
sigma-4,mglcs_3_50_4_8.txt,1,imbs_glcs,h1,11,0.0010,True
sigma-4,mglcs_3_50_4_8.txt,5,beam_search_glcs,h1,18,0.0010,True
sigma-4,mglcs_3_50_4_8.txt,5,imbs_glcs,h1,18,0.0030,True
sigma-4,mglcs_3_50_4_8.txt,10,beam_search_glcs,h1,19,0.0020,True
sigma-4,mglcs_3_50_4_8.txt,10,imbs_glcs,h1,19,0.0042,True
sigma-4,mglcs_3_50_4_8.txt,20,beam_search_glcs,h1,21,0.0035,True
sigma-4,mglcs_3_50_4_8.txt,20,imbs_glcs,h1,21,0.0086,True
sigma-4,mglcs_3_50_4_8.txt,50,beam_search_glcs,h1,22,0.0065,True
sigma-4,mglcs_3_50_4_8.txt,50,imbs_glcs,h1,22,0.0163,True
sigma-4,mglcs_3_50_4_8.txt,100,beam_search_glcs,h1,22,0.0091,True
sigma-4,mglcs_3_50_4_8.txt,100,imbs_glcs,h1,22,0.0274,True
sigma-4,mglcs_3_50_4_8.txt,500,beam_search_glcs,h1,24,0.0287,True
sigma-4,mglcs_3_50_4_8.txt,500,imbs_glcs,h1,24,0.0437,True
sigma-4,mglcs_3_50_4_8.txt,10000,beam_search_glcs,h1,24,0.0328,True
sigma-4,mglcs_3_50_4_8.txt,1,beam_search_glcs,h2,23,0.0008,True
sigma-4,mglcs_3_50_4_8.txt,1,imbs_glcs,h2,23,0.0000,True
sigma-4,mglcs_3_50_4_8.txt,5,beam_search_glcs,h2,23,0.0020,True
sigma-4,mglcs_3_50_4_8.txt,5,imbs_glcs,h2,23,0.0020,True
sigma-4,mglcs_3_50_4_8.txt,10,beam_search_glcs,h2,23,0.0030,True
sigma-4,mglcs_3_50_4_8.txt,10,imbs_glcs,h2,23,0.0023,True
sigma-4,mglcs_3_50_4_8.txt,20,beam_search_glcs,h2,24,0.0047,True
sigma-4,mglcs_3_50_4_8.txt,20,imbs_glcs,h2,24,0.0095,True
sigma-4,mglcs_3_50_4_8.txt,50,beam_search_glcs,h2,24,0.0080,True
sigma-4,mglcs_3_50_4_8.txt,50,imbs_glcs,h2,24,0.0159,True
sigma-4,mglcs_3_50_4_8.txt,100,beam_search_glcs,h2,24,0.0150,True
sigma-4,mglcs_3_50_4_8.txt,100,imbs_glcs,h2,24,0.0263,True
sigma-4,mglcs_3_50_4_8.txt,500,beam_search_glcs,h2,24,0.0319,True
sigma-4,mglcs_3_50_4_8.txt,500,imbs_glcs,h2,24,0.0361,True
sigma-4,mglcs_3_50_4_8.txt,10000,beam_search_glcs,h2,24,0.0471,True
sigma-4,mglcs_3_50_4_8.txt,1,beam_search_glcs,h5,22,0.0000,True
sigma-4,mglcs_3_50_4_8.txt,1,imbs_glcs,h5,22,0.0010,True
sigma-4,mglcs_3_50_4_8.txt,5,beam_search_glcs,h5,23,0.0022,True
sigma-4,mglcs_3_50_4_8.txt,5,imbs_glcs,h5,23,0.0034,True
sigma-4,mglcs_3_50_4_8.txt,10,beam_search_glcs,h5,23,0.0050,True
sigma-4,mglcs_3_50_4_8.txt,10,imbs_glcs,h5,23,0.0081,True
sigma-4,mglcs_3_50_4_8.txt,20,beam_search_glcs,h5,24,0.0040,True
sigma-4,mglcs_3_50_4_8.txt,20,imbs_glcs,h5,24,0.0135,True
sigma-4,mglcs_3_50_4_8.txt,50,beam_search_glcs,h5,24,0.0095,True
sigma-4,mglcs_3_50_4_8.txt,50,imbs_glcs,h5,24,0.0201,True
sigma-4,mglcs_3_50_4_8.txt,100,beam_search_glcs,h5,24,0.0169,True
sigma-4,mglcs_3_50_4_8.txt,100,imbs_glcs,h5,24,0.0301,True
sigma-4,mglcs_3_50_4_8.txt,500,beam_search_glcs,h5,24,0.0358,True
sigma-4,mglcs_3_50_4_8.txt,500,imbs_glcs,h5,24,0.0473,True
sigma-4,mglcs_3_50_4_8.txt,10000,beam_search_glcs,h5,24,0.0389,True
sigma-4,mglcs_3_50_4_8.txt,1,beam_search_glcs,h8,11,0.0000,True
sigma-4,mglcs_3_50_4_8.txt,1,imbs_glcs,h8,11,0.0030,True
sigma-4,mglcs_3_50_4_8.txt,5,beam_search_glcs,h8,19,0.0000,True
sigma-4,mglcs_3_50_4_8.txt,5,imbs_glcs,h8,19,0.0000,True
sigma-4,mglcs_3_50_4_8.txt,10,beam_search_glcs,h8,18,0.0090,True
sigma-4,mglcs_3_50_4_8.txt,10,imbs_glcs,h8,18,0.0051,True
sigma-4,mglcs_3_50_4_8.txt,20,beam_search_glcs,h8,19,0.0048,True
sigma-4,mglcs_3_50_4_8.txt,20,imbs_glcs,h8,19,0.0103,True
sigma-4,mglcs_3_50_4_8.txt,50,beam_search_glcs,h8,19,0.0072,True
sigma-4,mglcs_3_50_4_8.txt,50,imbs_glcs,h8,19,0.0174,True
sigma-4,mglcs_3_50_4_8.txt,100,beam_search_glcs,h8,20,0.0108,True
sigma-4,mglcs_3_50_4_8.txt,100,imbs_glcs,h8,20,0.0295,True
sigma-4,mglcs_3_50_4_8.txt,500,beam_search_glcs,h8,22,0.0334,True
sigma-4,mglcs_3_50_4_8.txt,500,imbs_glcs,h8,22,0.0682,True
sigma-4,mglcs_3_50_4_8.txt,10000,beam_search_glcs,h8,24,0.0326,True
sigma-4,mglcs_3_50_4_9.txt,1,beam_search_glcs,h1,19,0.0010,True
sigma-4,mglcs_3_50_4_9.txt,1,imbs_glcs,h1,19,0.0000,True
sigma-4,mglcs_3_50_4_9.txt,5,beam_search_glcs,h1,19,0.0011,True
sigma-4,mglcs_3_50_4_9.txt,5,imbs_glcs,h1,19,0.0020,True
sigma-4,mglcs_3_50_4_9.txt,10,beam_search_glcs,h1,19,0.0033,True
sigma-4,mglcs_3_50_4_9.txt,10,imbs_glcs,h1,19,0.0053,True
sigma-4,mglcs_3_50_4_9.txt,20,beam_search_glcs,h1,19,0.0034,True
sigma-4,mglcs_3_50_4_9.txt,20,imbs_glcs,h1,19,0.0092,True
sigma-4,mglcs_3_50_4_9.txt,50,beam_search_glcs,h1,20,0.0065,True
sigma-4,mglcs_3_50_4_9.txt,50,imbs_glcs,h1,20,0.0157,True
sigma-4,mglcs_3_50_4_9.txt,100,beam_search_glcs,h1,20,0.0131,True
sigma-4,mglcs_3_50_4_9.txt,100,imbs_glcs,h1,20,0.0282,True
sigma-4,mglcs_3_50_4_9.txt,500,beam_search_glcs,h1,23,0.0266,True
sigma-4,mglcs_3_50_4_9.txt,500,imbs_glcs,h1,23,0.0438,True
sigma-4,mglcs_3_50_4_9.txt,10000,beam_search_glcs,h1,23,0.0259,True
sigma-4,mglcs_3_50_4_9.txt,1,beam_search_glcs,h2,10,0.0000,True
sigma-4,mglcs_3_50_4_9.txt,1,imbs_glcs,h2,10,0.0010,True
sigma-4,mglcs_3_50_4_9.txt,5,beam_search_glcs,h2,23,0.0010,True
sigma-4,mglcs_3_50_4_9.txt,5,imbs_glcs,h2,23,0.0030,True
sigma-4,mglcs_3_50_4_9.txt,10,beam_search_glcs,h2,23,0.0020,True
sigma-4,mglcs_3_50_4_9.txt,10,imbs_glcs,h2,23,0.0044,True
sigma-4,mglcs_3_50_4_9.txt,20,beam_search_glcs,h2,23,0.0037,True
sigma-4,mglcs_3_50_4_9.txt,20,imbs_glcs,h2,23,0.0083,True
sigma-4,mglcs_3_50_4_9.txt,50,beam_search_glcs,h2,23,0.0095,True
sigma-4,mglcs_3_50_4_9.txt,50,imbs_glcs,h2,23,0.0183,True
sigma-4,mglcs_3_50_4_9.txt,100,beam_search_glcs,h2,23,0.0151,True
sigma-4,mglcs_3_50_4_9.txt,100,imbs_glcs,h2,23,0.0249,True
sigma-4,mglcs_3_50_4_9.txt,500,beam_search_glcs,h2,23,0.0316,True
sigma-4,mglcs_3_50_4_9.txt,500,imbs_glcs,h2,23,0.0355,True
sigma-4,mglcs_3_50_4_9.txt,10000,beam_search_glcs,h2,23,0.0387,True
sigma-4,mglcs_3_50_4_9.txt,1,beam_search_glcs,h5,18,0.0000,True
sigma-4,mglcs_3_50_4_9.txt,1,imbs_glcs,h5,18,0.0017,True
sigma-4,mglcs_3_50_4_9.txt,5,beam_search_glcs,h5,23,0.0019,True
sigma-4,mglcs_3_50_4_9.txt,5,imbs_glcs,h5,23,0.0024,True
sigma-4,mglcs_3_50_4_9.txt,10,beam_search_glcs,h5,22,0.0023,True
sigma-4,mglcs_3_50_4_9.txt,10,imbs_glcs,h5,22,0.0040,True
sigma-4,mglcs_3_50_4_9.txt,20,beam_search_glcs,h5,23,0.0051,True
sigma-4,mglcs_3_50_4_9.txt,20,imbs_glcs,h5,23,0.0103,True
sigma-4,mglcs_3_50_4_9.txt,50,beam_search_glcs,h5,23,0.0123,True
sigma-4,mglcs_3_50_4_9.txt,50,imbs_glcs,h5,23,0.0208,True
sigma-4,mglcs_3_50_4_9.txt,100,beam_search_glcs,h5,23,0.0186,True
sigma-4,mglcs_3_50_4_9.txt,100,imbs_glcs,h5,23,0.0324,True
sigma-4,mglcs_3_50_4_9.txt,500,beam_search_glcs,h5,23,0.0354,True
sigma-4,mglcs_3_50_4_9.txt,500,imbs_glcs,h5,23,0.0525,True
sigma-4,mglcs_3_50_4_9.txt,10000,beam_search_glcs,h5,23,0.0337,True
sigma-4,mglcs_3_50_4_9.txt,1,beam_search_glcs,h8,11,0.0010,True
sigma-4,mglcs_3_50_4_9.txt,1,imbs_glcs,h8,11,0.0012,True
sigma-4,mglcs_3_50_4_9.txt,5,beam_search_glcs,h8,18,0.0020,True
sigma-4,mglcs_3_50_4_9.txt,5,imbs_glcs,h8,18,0.0027,True
sigma-4,mglcs_3_50_4_9.txt,10,beam_search_glcs,h8,19,0.0024,True
sigma-4,mglcs_3_50_4_9.txt,10,imbs_glcs,h8,19,0.0063,True
sigma-4,mglcs_3_50_4_9.txt,20,beam_search_glcs,h8,18,0.0041,True
sigma-4,mglcs_3_50_4_9.txt,20,imbs_glcs,h8,18,0.0100,True
sigma-4,mglcs_3_50_4_9.txt,50,beam_search_glcs,h8,19,0.0084,True
sigma-4,mglcs_3_50_4_9.txt,50,imbs_glcs,h8,19,0.0213,True
sigma-4,mglcs_3_50_4_9.txt,100,beam_search_glcs,h8,22,0.0160,True
sigma-4,mglcs_3_50_4_9.txt,100,imbs_glcs,h8,22,0.0261,True
sigma-4,mglcs_3_50_4_9.txt,500,beam_search_glcs,h8,23,0.0279,True
sigma-4,mglcs_3_50_4_9.txt,500,imbs_glcs,h8,23,0.0430,True
sigma-4,mglcs_3_50_4_9.txt,10000,beam_search_glcs,h8,23,0.0324,True
sigma-4,mglcs_5_100_4_0.txt,1,beam_search_glcs,h1,1,0.0000,True
sigma-4,mglcs_5_100_4_0.txt,1,imbs_glcs,h1,7,0.0089,True
sigma-4,mglcs_5_100_4_0.txt,5,beam_search_glcs,h1,9,0.0013,True
sigma-4,mglcs_5_100_4_0.txt,5,imbs_glcs,h1,9,0.0937,True
sigma-4,mglcs_5_100_4_0.txt,10,beam_search_glcs,h1,9,0.0000,True
sigma-4,mglcs_5_100_4_0.txt,10,imbs_glcs,h1,18,0.2058,True
sigma-4,mglcs_5_100_4_0.txt,20,beam_search_glcs,h1,9,0.0090,True
sigma-4,mglcs_5_100_4_0.txt,20,imbs_glcs,h1,18,0.2078,True
sigma-4,mglcs_5_100_4_0.txt,50,beam_search_glcs,h1,9,0.0023,True
sigma-4,mglcs_5_100_4_0.txt,50,imbs_glcs,h1,18,0.2103,True
sigma-4,mglcs_5_100_4_0.txt,100,beam_search_glcs,h1,9,0.0020,True
sigma-4,mglcs_5_100_4_0.txt,100,imbs_glcs,h1,10,0.0331,True
sigma-4,mglcs_5_100_4_0.txt,500,beam_search_glcs,h1,9,0.0014,True
sigma-4,mglcs_5_100_4_0.txt,500,imbs_glcs,h1,10,0.0294,True
sigma-4,mglcs_5_100_4_0.txt,10000,beam_search_glcs,h1,9,0.0010,True
sigma-4,mglcs_5_100_4_0.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-4,mglcs_5_100_4_0.txt,1,imbs_glcs,h2,6,0.0032,True
sigma-4,mglcs_5_100_4_0.txt,5,beam_search_glcs,h2,8,0.0011,True
sigma-4,mglcs_5_100_4_0.txt,5,imbs_glcs,h2,9,0.0789,True
sigma-4,mglcs_5_100_4_0.txt,10,beam_search_glcs,h2,9,0.0020,True
sigma-4,mglcs_5_100_4_0.txt,10,imbs_glcs,h2,18,0.2120,True
sigma-4,mglcs_5_100_4_0.txt,20,beam_search_glcs,h2,9,0.0020,True
sigma-4,mglcs_5_100_4_0.txt,20,imbs_glcs,h2,18,0.2114,True
sigma-4,mglcs_5_100_4_0.txt,50,beam_search_glcs,h2,9,0.0015,True
sigma-4,mglcs_5_100_4_0.txt,50,imbs_glcs,h2,18,0.2140,True
sigma-4,mglcs_5_100_4_0.txt,100,beam_search_glcs,h2,9,0.0020,True
sigma-4,mglcs_5_100_4_0.txt,100,imbs_glcs,h2,10,0.0304,True
sigma-4,mglcs_5_100_4_0.txt,500,beam_search_glcs,h2,9,0.0022,True
sigma-4,mglcs_5_100_4_0.txt,500,imbs_glcs,h2,10,0.0304,True
sigma-4,mglcs_5_100_4_0.txt,10000,beam_search_glcs,h2,9,0.0020,True
sigma-4,mglcs_5_100_4_0.txt,1,beam_search_glcs,h5,1,0.0010,True
sigma-4,mglcs_5_100_4_0.txt,1,imbs_glcs,h5,7,0.0030,True
sigma-4,mglcs_5_100_4_0.txt,5,beam_search_glcs,h5,8,0.0010,True
sigma-4,mglcs_5_100_4_0.txt,5,imbs_glcs,h5,15,0.1015,True
sigma-4,mglcs_5_100_4_0.txt,10,beam_search_glcs,h5,9,0.0010,True
sigma-4,mglcs_5_100_4_0.txt,10,imbs_glcs,h5,15,0.2179,True
sigma-4,mglcs_5_100_4_0.txt,20,beam_search_glcs,h5,9,0.0020,True
sigma-4,mglcs_5_100_4_0.txt,20,imbs_glcs,h5,18,0.2151,True
sigma-4,mglcs_5_100_4_0.txt,50,beam_search_glcs,h5,9,0.0031,True
sigma-4,mglcs_5_100_4_0.txt,50,imbs_glcs,h5,18,0.2159,True
sigma-4,mglcs_5_100_4_0.txt,100,beam_search_glcs,h5,9,0.0020,True
sigma-4,mglcs_5_100_4_0.txt,100,imbs_glcs,h5,10,0.0317,True
sigma-4,mglcs_5_100_4_0.txt,500,beam_search_glcs,h5,9,0.0013,True
sigma-4,mglcs_5_100_4_0.txt,500,imbs_glcs,h5,10,0.0318,True
sigma-4,mglcs_5_100_4_0.txt,10000,beam_search_glcs,h5,9,0.0023,True
sigma-4,mglcs_5_100_4_0.txt,1,beam_search_glcs,h8,7,0.0020,True
sigma-4,mglcs_5_100_4_0.txt,1,imbs_glcs,h8,7,0.0034,True
sigma-4,mglcs_5_100_4_0.txt,5,beam_search_glcs,h8,9,0.0030,True
sigma-4,mglcs_5_100_4_0.txt,5,imbs_glcs,h8,9,0.0939,True
sigma-4,mglcs_5_100_4_0.txt,10,beam_search_glcs,h8,9,0.0040,True
sigma-4,mglcs_5_100_4_0.txt,10,imbs_glcs,h8,18,0.2025,True
sigma-4,mglcs_5_100_4_0.txt,20,beam_search_glcs,h8,9,0.0030,True
sigma-4,mglcs_5_100_4_0.txt,20,imbs_glcs,h8,18,0.2175,True
sigma-4,mglcs_5_100_4_0.txt,50,beam_search_glcs,h8,9,0.0030,True
sigma-4,mglcs_5_100_4_0.txt,50,imbs_glcs,h8,18,0.2155,True
sigma-4,mglcs_5_100_4_0.txt,100,beam_search_glcs,h8,9,0.0041,True
sigma-4,mglcs_5_100_4_0.txt,100,imbs_glcs,h8,10,0.0325,True
sigma-4,mglcs_5_100_4_0.txt,500,beam_search_glcs,h8,9,0.0030,True
sigma-4,mglcs_5_100_4_0.txt,500,imbs_glcs,h8,10,0.0330,True
sigma-4,mglcs_5_100_4_0.txt,10000,beam_search_glcs,h8,9,0.0033,True
sigma-4,mglcs_5_100_4_1.txt,1,beam_search_glcs,h1,2,0.0000,True
sigma-4,mglcs_5_100_4_1.txt,1,imbs_glcs,h1,5,0.0032,True
sigma-4,mglcs_5_100_4_1.txt,5,beam_search_glcs,h1,3,0.0000,True
sigma-4,mglcs_5_100_4_1.txt,5,imbs_glcs,h1,10,0.1100,True
sigma-4,mglcs_5_100_4_1.txt,10,beam_search_glcs,h1,3,0.0010,True
sigma-4,mglcs_5_100_4_1.txt,10,imbs_glcs,h1,10,0.2261,True
sigma-4,mglcs_5_100_4_1.txt,20,beam_search_glcs,h1,3,0.0005,True
sigma-4,mglcs_5_100_4_1.txt,20,imbs_glcs,h1,10,0.2540,True
sigma-4,mglcs_5_100_4_1.txt,50,beam_search_glcs,h1,3,0.0000,True
sigma-4,mglcs_5_100_4_1.txt,50,imbs_glcs,h1,10,0.2517,True
sigma-4,mglcs_5_100_4_1.txt,100,beam_search_glcs,h1,3,0.0010,True
sigma-4,mglcs_5_100_4_1.txt,100,imbs_glcs,h1,10,0.0244,True
sigma-4,mglcs_5_100_4_1.txt,500,beam_search_glcs,h1,3,0.0010,True
sigma-4,mglcs_5_100_4_1.txt,500,imbs_glcs,h1,10,0.0258,True
sigma-4,mglcs_5_100_4_1.txt,10000,beam_search_glcs,h1,3,0.0000,True
sigma-4,mglcs_5_100_4_1.txt,1,beam_search_glcs,h2,2,0.0010,True
sigma-4,mglcs_5_100_4_1.txt,1,imbs_glcs,h2,6,0.0028,True
sigma-4,mglcs_5_100_4_1.txt,5,beam_search_glcs,h2,3,0.0010,True
sigma-4,mglcs_5_100_4_1.txt,5,imbs_glcs,h2,10,0.0817,True
sigma-4,mglcs_5_100_4_1.txt,10,beam_search_glcs,h2,3,0.0000,True
sigma-4,mglcs_5_100_4_1.txt,10,imbs_glcs,h2,10,0.2168,True
sigma-4,mglcs_5_100_4_1.txt,20,beam_search_glcs,h2,3,0.0000,True
sigma-4,mglcs_5_100_4_1.txt,20,imbs_glcs,h2,10,0.2499,True
sigma-4,mglcs_5_100_4_1.txt,50,beam_search_glcs,h2,3,0.0000,True
sigma-4,mglcs_5_100_4_1.txt,50,imbs_glcs,h2,10,0.2565,True
sigma-4,mglcs_5_100_4_1.txt,100,beam_search_glcs,h2,3,0.0000,True
sigma-4,mglcs_5_100_4_1.txt,100,imbs_glcs,h2,10,0.0318,True
sigma-4,mglcs_5_100_4_1.txt,500,beam_search_glcs,h2,3,0.0000,True
sigma-4,mglcs_5_100_4_1.txt,500,imbs_glcs,h2,10,0.0261,True
sigma-4,mglcs_5_100_4_1.txt,10000,beam_search_glcs,h2,3,0.0000,True
sigma-4,mglcs_5_100_4_1.txt,1,beam_search_glcs,h5,2,0.0010,True
sigma-4,mglcs_5_100_4_1.txt,1,imbs_glcs,h5,5,0.0032,True
sigma-4,mglcs_5_100_4_1.txt,5,beam_search_glcs,h5,3,0.0000,True
sigma-4,mglcs_5_100_4_1.txt,5,imbs_glcs,h5,9,0.1050,True
sigma-4,mglcs_5_100_4_1.txt,10,beam_search_glcs,h5,3,0.0000,True
sigma-4,mglcs_5_100_4_1.txt,10,imbs_glcs,h5,10,0.2279,True
sigma-4,mglcs_5_100_4_1.txt,20,beam_search_glcs,h5,3,0.0000,True
sigma-4,mglcs_5_100_4_1.txt,20,imbs_glcs,h5,10,0.2533,True
sigma-4,mglcs_5_100_4_1.txt,50,beam_search_glcs,h5,3,0.0000,True
sigma-4,mglcs_5_100_4_1.txt,50,imbs_glcs,h5,10,0.2680,True
sigma-4,mglcs_5_100_4_1.txt,100,beam_search_glcs,h5,3,0.0000,True
sigma-4,mglcs_5_100_4_1.txt,100,imbs_glcs,h5,10,0.0253,True
sigma-4,mglcs_5_100_4_1.txt,500,beam_search_glcs,h5,3,0.0047,True
sigma-4,mglcs_5_100_4_1.txt,500,imbs_glcs,h5,10,0.0261,True
sigma-4,mglcs_5_100_4_1.txt,10000,beam_search_glcs,h5,3,0.0010,True
sigma-4,mglcs_5_100_4_1.txt,1,beam_search_glcs,h8,1,0.0020,True
sigma-4,mglcs_5_100_4_1.txt,1,imbs_glcs,h8,5,0.0033,True
sigma-4,mglcs_5_100_4_1.txt,5,beam_search_glcs,h8,3,0.0027,True
sigma-4,mglcs_5_100_4_1.txt,5,imbs_glcs,h8,10,0.0845,True
sigma-4,mglcs_5_100_4_1.txt,10,beam_search_glcs,h8,3,0.0000,True
sigma-4,mglcs_5_100_4_1.txt,10,imbs_glcs,h8,10,0.2439,True
