beam_width,heuristic,imbs_iters,num_roots,file,time,quality,feasible
10000,h5,1,10,mglcs_10_200_4_3.txt.out,6.216e-05,2,YES
10000,h5,1,10,mglcs_10_200_4_4.txt.out,6.54e-05,2,YES
10000,h5,1,10,mglcs_10_200_4_5.txt.out,7.0211e-05,4,YES
10000,h5,1,10,mglcs_10_200_4_6.txt.out,5.3491e-05,1,YES
10000,h5,1,10,mglcs_10_200_4_7.txt.out,0.000145821,1,YES
10000,h5,1,10,mglcs_10_200_4_8.txt.out,0.000116161,3,YES
10000,h5,1,10,mglcs_10_200_4_9.txt.out,7.8371e-05,3,YES
10000,h5,1,10,mglcs_10_500_2_0.txt.out,3.892e-05,1,YES
10000,h5,1,10,mglcs_10_500_2_1.txt.out,6.0571e-05,4,YES
10000,h5,1,10,mglcs_10_500_2_2.txt.out,3.8661e-05,2,YES
10000,h5,1,10,mglcs_10_500_2_3.txt.out,5.8491e-05,2,YES
10000,h5,1,10,mglcs_10_500_2_4.txt.out,1.934e-05,1,YES
10000,h5,1,10,mglcs_10_500_2_5.txt.out,2.758e-05,1,YES
10000,h5,1,10,mglcs_10_500_2_6.txt.out,5.105e-05,1,YES
10000,h5,1,10,mglcs_10_500_2_7.txt.out,1.964e-05,1,YES
10000,h5,1,10,mglcs_10_500_2_8.txt.out,4.867e-05,2,YES
10000,h5,1,10,mglcs_10_500_2_9.txt.out,5.441e-05,3,YES
10000,h5,1,10,mglcs_10_500_4_0.txt.out,5.6561e-05,2,YES
10000,h5,1,10,mglcs_10_500_4_1.txt.out,5.156e-05,1,YES
10000,h5,1,10,mglcs_10_500_4_2.txt.out,7.5171e-05,1,YES
10000,h5,1,10,mglcs_10_500_4_3.txt.out,6.652e-05,2,YES
10000,h5,1,10,mglcs_10_500_4_4.txt.out,6.0231e-05,2,YES
10000,h5,1,10,mglcs_10_500_4_5.txt.out,8.401e-05,4,YES
10000,h5,1,10,mglcs_10_500_4_6.txt.out,5.745e-05,1,YES
10000,h5,1,10,mglcs_10_500_4_7.txt.out,6.1901e-05,2,YES
10000,h5,1,10,mglcs_10_500_4_8.txt.out,5.718e-05,2,YES
10000,h5,1,10,mglcs_10_500_4_9.txt.out,7.76e-05,2,YES
10000,h5,1,10,mglcs_10_50_2_0.txt.out,2.663e-05,1,YES
10000,h5,1,10,mglcs_10_50_2_1.txt.out,3.132e-05,2,YES
10000,h5,1,10,mglcs_10_50_2_2.txt.out,2.752e-05,2,YES
10000,h5,1,10,mglcs_10_50_2_3.txt.out,3.5071e-05,1,YES
10000,h5,1,10,mglcs_10_50_2_4.txt.out,4.9168e-05,3,YES
10000,h5,1,10,mglcs_10_50_2_5.txt.out,5.8178e-05,1,YES
10000,h5,1,10,mglcs_10_50_2_6.txt.out,5.72e-05,1,YES
10000,h5,1,10,mglcs_10_50_2_7.txt.out,6.7676e-05,2,YES
10000,h5,1,10,mglcs_10_50_2_8.txt.out,0.00011915,3,YES
10000,h5,1,10,mglcs_10_50_2_9.txt.out,7.5219e-05,1,YES
10000,h5,1,10,mglcs_10_50_4_0.txt.out,0.000191994,2,YES
10000,h5,1,10,mglcs_10_50_4_1.txt.out,0.000196884,1,YES
10000,h5,1,10,mglcs_10_50_4_2.txt.out,7.8014e-05,2,YES
10000,h5,1,10,mglcs_10_50_4_3.txt.out,0.000177469,1,YES
10000,h5,1,10,mglcs_10_50_4_4.txt.out,0.000162662,1,YES
10000,h5,1,10,mglcs_10_50_4_5.txt.out,0.00018896,2,YES
10000,h5,1,10,mglcs_10_50_4_6.txt.out,6.589e-05,2,YES
10000,h5,1,10,mglcs_10_50_4_7.txt.out,0.00013544,2,YES
10000,h5,1,10,mglcs_10_50_4_8.txt.out,0.00022315,2,YES
10000,h5,1,10,mglcs_10_50_4_9.txt.out,0.00013358,4,YES
10000,h5,1,10,mglcs_2_100_2_0.txt.out,0.366922,71,YES
10000,h5,1,10,mglcs_2_100_2_1.txt.out,9.269e-05,17,YES
10000,h5,1,10,mglcs_2_100_2_2.txt.out,0.0417731,70,YES
10000,h5,1,10,mglcs_2_100_2_3.txt.out,0.324042,78,YES
10000,h5,1,10,mglcs_2_100_2_4.txt.out,0.000106361,24,YES
10000,h5,1,10,mglcs_2_100_2_5.txt.out,3.889e-05,3,YES
10000,h5,1,10,mglcs_2_100_2_6.txt.out,0.384031,76,YES
10000,h5,1,10,mglcs_2_100_2_7.txt.out,0.00011841,14,YES
10000,h5,1,10,mglcs_2_100_2_8.txt.out,0.0280189,74,YES
10000,h5,1,10,mglcs_2_100_2_9.txt.out,0.00415664,62,YES
10000,h5,1,10,mglcs_2_100_4_0.txt.out,0.825517,62,YES
10000,h5,1,10,mglcs_2_100_4_1.txt.out,0.768667,61,YES
10000,h5,1,10,mglcs_2_100_4_2.txt.out,0.939669,66,YES
10000,h5,1,10,mglcs_2_100_4_3.txt.out,0.647697,61,YES
10000,h5,1,10,mglcs_2_100_4_4.txt.out,0.802651,63,YES
10000,h5,1,10,mglcs_2_100_4_5.txt.out,0.80881,61,YES
10000,h5,1,10,mglcs_2_100_4_6.txt.out,0.638348,60,YES
10000,h5,1,10,mglcs_2_100_4_7.txt.out,0.886606,63,YES
10000,h5,1,10,mglcs_2_100_4_8.txt.out,0.724221,62,YES
10000,h5,1,10,mglcs_2_100_4_9.txt.out,0.781095,62,YES
10000,h5,1,10,mglcs_2_200_2_0.txt.out,0.652903,93,YES
10000,h5,1,10,mglcs_2_200_2_1.txt.out,0.865238,113,YES
10000,h5,1,10,mglcs_2_200_2_2.txt.out,0.000111881,24,YES
10000,h5,1,10,mglcs_2_200_2_3.txt.out,0.983727,147,YES
10000,h5,1,10,mglcs_2_200_2_4.txt.out,1.45618,160,YES
10000,h5,1,10,mglcs_2_200_2_5.txt.out,3.756e-05,6,YES
10000,h5,1,10,mglcs_2_200_2_6.txt.out,0.878841,143,YES
10000,h5,1,10,mglcs_2_200_2_7.txt.out,1.22533,155,YES
10000,h5,1,10,mglcs_2_200_2_8.txt.out,1.23829,138,YES
10000,h5,1,10,mglcs_2_200_2_9.txt.out,0.000116611,12,YES
10000,h5,1,10,mglcs_2_200_4_0.txt.out,1.7273,122,YES
10000,h5,1,10,mglcs_2_200_4_1.txt.out,1.82666,123,YES
10000,h5,1,10,mglcs_2_200_4_2.txt.out,1.98021,124,YES
10000,h5,1,10,mglcs_2_200_4_3.txt.out,1.85994,124,YES
10000,h5,1,10,mglcs_2_200_4_4.txt.out,1.9986,130,YES
10000,h5,1,10,mglcs_2_200_4_5.txt.out,1.8905,122,YES
10000,h5,1,10,mglcs_2_200_4_6.txt.out,2.00798,127,YES
10000,h5,1,10,mglcs_2_200_4_7.txt.out,2.02504,125,YES
10000,h5,1,10,mglcs_2_200_4_8.txt.out,1.99059,129,YES
10000,h5,1,10,mglcs_2_200_4_9.txt.out,1.53778,104,YES
10000,h5,1,10,mglcs_2_500_2_0.txt.out,6.329e-05,5,YES
10000,h5,1,10,mglcs_2_500_2_1.txt.out,0.000811019,40,YES
10000,h5,1,10,mglcs_2_500_2_2.txt.out,2.3676e-05,3,YES
10000,h5,1,10,mglcs_2_500_2_3.txt.out,1.71546,198,YES
10000,h5,1,10,mglcs_2_500_2_4.txt.out,0.000170275,26,YES
10000,h5,1,10,mglcs_2_500_2_5.txt.out,0.0011813,29,YES
10000,h5,1,10,mglcs_2_500_2_6.txt.out,0.459827,94,YES
10000,h5,1,10,mglcs_2_500_2_7.txt.out,0.000625504,28,YES
10000,h5,1,10,mglcs_2_500_2_8.txt.out,3.2616e-05,2,YES
10000,h5,1,10,mglcs_2_500_2_9.txt.out,0.538237,117,YES
10000,h5,1,10,mglcs_2_500_4_0.txt.out,4.69265,279,YES
10000,h5,1,10,mglcs_2_500_4_1.txt.out,5.02353,306,YES
10000,h5,1,10,mglcs_2_500_4_2.txt.out,3.72736,236,YES
10000,h5,1,10,mglcs_2_500_4_3.txt.out,1.86666,129,YES
10000,h5,1,10,mglcs_2_500_4_4.txt.out,1.65164,109,YES
10000,h5,1,10,mglcs_2_500_4_5.txt.out,2.65883,165,YES
10000,h5,1,10,mglcs_2_500_4_6.txt.out,3.36539,210,YES
10000,h5,1,10,mglcs_2_500_4_7.txt.out,4.8452,310,YES
10000,h5,1,10,mglcs_2_500_4_8.txt.out,3.15611,207,YES
10000,h5,1,10,mglcs_2_500_4_9.txt.out,2.46958,158,YES
10000,h5,1,10,mglcs_2_50_2_0.txt.out,0.00018117,24,YES
10000,h5,1,10,mglcs_2_50_2_1.txt.out,0.00539123,36,YES
10000,h5,1,10,mglcs_2_50_2_2.txt.out,0.00110664,36,YES
10000,h5,1,10,mglcs_2_50_2_3.txt.out,0.000888528,38,YES
10000,h5,1,10,mglcs_2_50_2_4.txt.out,0.000235646,37,YES
10000,h5,1,10,mglcs_2_50_2_5.txt.out,0.00085682,36,YES
10000,h5,1,10,mglcs_2_50_2_6.txt.out,0.00140613,38,YES
10000,h5,1,10,mglcs_2_50_2_7.txt.out,0.000877702,38,YES
10000,h5,1,10,mglcs_2_50_2_8.txt.out,0.000181239,15,YES
10000,h5,1,10,mglcs_2_50_2_9.txt.out,0.00395011,38,YES
10000,h5,1,10,mglcs_2_50_4_0.txt.out,0.0204081,29,YES
10000,h5,1,10,mglcs_2_50_4_1.txt.out,0.191806,31,YES
10000,h5,1,10,mglcs_2_50_4_2.txt.out,0.0809076,31,YES
10000,h5,1,10,mglcs_2_50_4_3.txt.out,0.132607,30,YES
10000,h5,1,10,mglcs_2_50_4_4.txt.out,0.0315531,32,YES
10000,h5,1,10,mglcs_2_50_4_5.txt.out,0.221636,30,YES
10000,h5,1,10,mglcs_2_50_4_6.txt.out,0.0290096,30,YES
10000,h5,1,10,mglcs_2_50_4_7.txt.out,0.00569316,30,YES
10000,h5,1,10,mglcs_2_50_4_8.txt.out,0.0311116,30,YES
10000,h5,1,10,mglcs_2_50_4_9.txt.out,0.00212906,28,YES
10000,h5,1,10,mglcs_3_100_2_0.txt.out,7.2426e-05,5,YES
10000,h5,1,10,mglcs_3_100_2_1.txt.out,0.00118606,21,YES
10000,h5,1,10,mglcs_3_100_2_2.txt.out,4.826e-05,2,YES
10000,h5,1,10,mglcs_3_100_2_3.txt.out,8.8978e-05,8,YES
10000,h5,1,10,mglcs_3_100_2_4.txt.out,0.00197107,48,YES
10000,h5,1,10,mglcs_3_100_2_5.txt.out,0.00239214,21,YES
10000,h5,1,10,mglcs_3_100_2_6.txt.out,0.0261011,57,YES
10000,h5,1,10,mglcs_3_100_2_7.txt.out,7.3752e-05,2,YES
10000,h5,1,10,mglcs_3_100_2_8.txt.out,0.000148623,13,YES
10000,h5,1,10,mglcs_3_100_2_9.txt.out,0.000464162,20,YES
10000,h5,1,10,mglcs_3_100_4_0.txt.out,5.727e-05,4,YES
10000,h5,1,10,mglcs_3_100_4_1.txt.out,0.000135284,5,YES
10000,h5,1,10,mglcs_3_100_4_2.txt.out,0.602175,48,YES
10000,h5,1,10,mglcs_3_100_4_3.txt.out,0.0161264,27,YES
10000,h5,1,10,mglcs_3_100_4_4.txt.out,0.261748,43,YES
10000,h5,1,10,mglcs_3_100_4_5.txt.out,0.684824,50,YES
10000,h5,1,10,mglcs_3_100_4_6.txt.out,7.4311e-05,4,YES
10000,h5,1,10,mglcs_3_100_4_7.txt.out,0.00104225,17,YES
10000,h5,1,10,mglcs_3_100_4_8.txt.out,0.11852,46,YES
10000,h5,1,10,mglcs_3_100_4_9.txt.out,0.254142,46,YES
10000,h5,1,10,mglcs_3_200_2_0.txt.out,0.000358825,25,YES
10000,h5,1,10,mglcs_3_200_2_1.txt.out,8.7292e-05,14,YES
10000,h5,1,10,mglcs_3_200_2_2.txt.out,0.000285044,8,YES
10000,h5,1,10,mglcs_3_200_2_3.txt.out,1.436e-05,2,YES
10000,h5,1,10,mglcs_3_200_2_4.txt.out,4.2801e-05,4,YES
10000,h5,1,10,mglcs_3_200_2_5.txt.out,7.4081e-05,10,YES
10000,h5,1,10,mglcs_3_200_2_6.txt.out,0.000106932,14,YES
10000,h5,1,10,mglcs_3_200_2_7.txt.out,0.000215924,22,YES
10000,h5,1,10,mglcs_3_200_2_8.txt.out,0.0331259,50,YES
10000,h5,1,10,mglcs_3_200_2_9.txt.out,4.4321e-05,3,YES
10000,h5,1,10,mglcs_3_200_4_0.txt.out,1.16797,100,YES
10000,h5,1,10,mglcs_3_200_4_1.txt.out,1.85305,102,YES
10000,h5,1,10,mglcs_3_200_4_2.txt.out,1.60861,102,YES
10000,h5,1,10,mglcs_3_200_4_3.txt.out,1.55617,93,YES
10000,h5,1,10,mglcs_3_200_4_4.txt.out,0.685373,51,YES
10000,h5,1,10,mglcs_3_200_4_5.txt.out,1.55598,96,YES
10000,h5,1,10,mglcs_3_200_4_6.txt.out,0.581645,55,YES
10000,h5,1,10,mglcs_3_200_4_7.txt.out,1.66613,101,YES
10000,h5,1,10,mglcs_3_200_4_8.txt.out,1.72713,100,YES
10000,h5,1,10,mglcs_3_200_4_9.txt.out,0.00174295,20,YES
10000,h5,1,10,mglcs_3_500_2_0.txt.out,1.694e-05,2,YES
10000,h5,1,10,mglcs_3_500_2_1.txt.out,4.528e-05,7,YES
10000,h5,1,10,mglcs_3_500_2_2.txt.out,6.46e-05,6,YES
10000,h5,1,10,mglcs_3_500_2_3.txt.out,0.000475052,22,YES
10000,h5,1,10,mglcs_3_500_2_4.txt.out,7.623e-05,9,YES
10000,h5,1,10,mglcs_3_500_2_5.txt.out,0.000149031,15,YES
10000,h5,1,10,mglcs_3_500_2_6.txt.out,2.7181e-05,5,YES
10000,h5,1,10,mglcs_3_500_2_7.txt.out,8.4791e-05,16,YES
10000,h5,1,10,mglcs_3_500_2_8.txt.out,0.000206881,22,YES
10000,h5,1,10,mglcs_3_500_2_9.txt.out,0.000763984,22,YES
10000,h5,1,10,mglcs_3_500_4_0.txt.out,4.78618,236,YES
10000,h5,1,10,mglcs_3_500_4_1.txt.out,2.86309,150,YES
10000,h5,1,10,mglcs_3_500_4_2.txt.out,3.91366,198,YES
10000,h5,1,10,mglcs_3_500_4_3.txt.out,3.71182,217,YES
10000,h5,1,10,mglcs_3_500_4_4.txt.out,1.71856,102,YES
10000,h5,1,10,mglcs_3_500_4_5.txt.out,6.138e-05,5,YES
10000,h5,1,10,mglcs_3_500_4_6.txt.out,0.405083,62,YES
10000,h5,1,10,mglcs_3_500_4_7.txt.out,2.11939,131,YES
10000,h5,1,10,mglcs_3_500_4_8.txt.out,0.00390973,22,YES
10000,h5,1,10,mglcs_3_500_4_9.txt.out,6.6871e-05,9,YES
10000,h5,1,10,mglcs_3_50_2_0.txt.out,2.959e-05,2,YES
10000,h5,1,10,mglcs_3_50_2_1.txt.out,0.000115731,5,YES
10000,h5,1,10,mglcs_3_50_2_2.txt.out,0.0100245,34,YES
10000,h5,1,10,mglcs_3_50_2_3.txt.out,6.4341e-05,6,YES
10000,h5,1,10,mglcs_3_50_2_4.txt.out,0.0021858,33,YES
10000,h5,1,10,mglcs_3_50_2_5.txt.out,0.000166752,16,YES
10000,h5,1,10,mglcs_3_50_2_6.txt.out,0.00109791,30,YES
10000,h5,1,10,mglcs_3_50_2_7.txt.out,0.000120171,13,YES
10000,h5,1,10,mglcs_3_50_2_8.txt.out,0.00274575,24,YES
10000,h5,1,10,mglcs_3_50_2_9.txt.out,0.000462416,12,YES
10000,h5,1,10,mglcs_3_50_4_0.txt.out,0.00461349,23,YES
10000,h5,1,10,mglcs_3_50_4_1.txt.out,0.0142485,24,YES
10000,h5,1,10,mglcs_3_50_4_2.txt.out,0.000167852,12,YES
10000,h5,1,10,mglcs_3_50_4_3.txt.out,0.00233443,23,YES
10000,h5,1,10,mglcs_3_50_4_4.txt.out,0.00928975,22,YES
10000,h5,1,10,mglcs_3_50_4_5.txt.out,0.000819269,20,YES
10000,h5,1,10,mglcs_3_50_4_6.txt.out,0.134646,25,YES
10000,h5,1,10,mglcs_3_50_4_7.txt.out,0.00564728,21,YES
10000,h5,1,10,mglcs_3_50_4_8.txt.out,0.00546684,24,YES
10000,h5,1,10,mglcs_3_50_4_9.txt.out,0.00454842,23,YES
10000,h5,1,10,mglcs_5_100_2_0.txt.out,0.000133171,9,YES
10000,h5,1,10,mglcs_5_100_2_1.txt.out,0.000177952,9,YES
10000,h5,1,10,mglcs_5_100_2_2.txt.out,4.6751e-05,3,YES
10000,h5,1,10,mglcs_5_100_2_3.txt.out,2.4211e-05,3,YES
10000,h5,1,10,mglcs_5_100_2_4.txt.out,0.000128551,11,YES
10000,h5,1,10,mglcs_5_100_2_5.txt.out,0.000147646,7,YES
10000,h5,1,10,mglcs_5_100_2_6.txt.out,8.1366e-05,5,YES
10000,h5,1,10,mglcs_5_100_2_7.txt.out,3.1708e-05,4,YES
10000,h5,1,10,mglcs_5_100_2_8.txt.out,5.4407e-05,6,YES
10000,h5,1,10,mglcs_5_100_2_9.txt.out,4.2045e-05,5,YES
10000,h5,1,10,mglcs_5_100_4_0.txt.out,0.000241793,9,YES
10000,h5,1,10,mglcs_5_100_4_1.txt.out,0.000135631,3,YES
10000,h5,1,10,mglcs_5_100_4_2.txt.out,3.656e-05,1,YES
10000,h5,1,10,mglcs_5_100_4_3.txt.out,0.00011394,7,YES
10000,h5,1,10,mglcs_5_100_4_4.txt.out,7.5311e-05,1,YES
10000,h5,1,10,mglcs_5_100_4_5.txt.out,6.172e-05,4,YES
10000,h5,1,10,mglcs_5_100_4_6.txt.out,0.00011742,4,YES
10000,h5,1,10,mglcs_5_100_4_7.txt.out,0.000141951,4,YES
10000,h5,1,10,mglcs_5_100_4_8.txt.out,3.255e-05,1,YES
10000,h5,1,10,mglcs_5_100_4_9.txt.out,6.5431e-05,3,YES
10000,h5,1,10,mglcs_5_200_2_0.txt.out,4.314e-05,6,YES
10000,h5,1,10,mglcs_5_200_2_1.txt.out,1.472e-05,1,YES
10000,h5,1,10,mglcs_5_200_2_2.txt.out,2.5811e-05,6,YES
10000,h5,1,10,mglcs_5_200_2_3.txt.out,3.209e-05,2,YES
10000,h5,1,10,mglcs_5_200_2_4.txt.out,6.4621e-05,5,YES
10000,h5,1,10,mglcs_5_200_2_5.txt.out,6.307e-05,7,YES
10000,h5,1,10,mglcs_5_200_2_6.txt.out,3.8901e-05,9,YES
10000,h5,1,10,mglcs_5_200_2_7.txt.out,3.775e-05,3,YES
10000,h5,1,10,mglcs_5_200_2_8.txt.out,2.699e-05,4,YES
10000,h5,1,10,mglcs_5_200_2_9.txt.out,6.639e-05,10,YES
10000,h5,1,10,mglcs_5_200_4_0.txt.out,6.096e-05,5,YES
10000,h5,1,10,mglcs_5_200_4_1.txt.out,4.743e-05,4,YES
10000,h5,1,10,mglcs_5_200_4_2.txt.out,0.0001127,7,YES
10000,h5,1,10,mglcs_5_200_4_3.txt.out,4.6821e-05,1,YES
10000,h5,1,10,mglcs_5_200_4_4.txt.out,0.00219028,20,YES
10000,h5,1,10,mglcs_5_200_4_5.txt.out,0.000406512,9,YES
10000,h5,1,10,mglcs_5_200_4_6.txt.out,7.6531e-05,5,YES
10000,h5,1,10,mglcs_5_200_4_7.txt.out,6.888e-05,3,YES
10000,h5,1,10,mglcs_5_200_4_8.txt.out,0.000136081,8,YES
10000,h5,1,10,mglcs_5_200_4_9.txt.out,3.7661e-05,2,YES
10000,h5,1,10,mglcs_5_500_2_0.txt.out,1.866e-05,3,YES
10000,h5,1,10,mglcs_5_500_2_1.txt.out,7.7211e-05,8,YES
10000,h5,1,10,mglcs_5_500_2_2.txt.out,1.4771e-05,2,YES
10000,h5,1,10,mglcs_5_500_2_3.txt.out,1.83e-05,2,YES
10000,h5,1,10,mglcs_5_500_2_4.txt.out,3.022e-05,8,YES
10000,h5,1,10,mglcs_5_500_2_5.txt.out,1.515e-05,2,YES
10000,h5,1,10,mglcs_5_500_2_6.txt.out,6.3901e-05,7,YES
10000,h5,1,10,mglcs_5_500_2_7.txt.out,0.000242261,12,YES
10000,h5,1,10,mglcs_5_500_2_8.txt.out,7.1331e-05,7,YES
10000,h5,1,10,mglcs_5_500_2_9.txt.out,0.000139021,8,YES
10000,h5,1,10,mglcs_5_500_4_0.txt.out,0.000769815,18,YES
10000,h5,1,10,mglcs_5_500_4_1.txt.out,3.259e-05,2,YES
10000,h5,1,10,mglcs_5_500_4_2.txt.out,8.2371e-05,5,YES
10000,h5,1,10,mglcs_5_500_4_3.txt.out,5.269e-05,5,YES
10000,h5,1,10,mglcs_5_500_4_4.txt.out,5.044e-05,4,YES
10000,h5,1,10,mglcs_5_500_4_5.txt.out,0.00012929,13,YES
10000,h5,1,10,mglcs_5_500_4_6.txt.out,6.0371e-05,2,YES
10000,h5,1,10,mglcs_5_500_4_7.txt.out,6.497e-05,3,YES
10000,h5,1,10,mglcs_5_500_4_8.txt.out,5.469e-05,4,YES
10000,h5,1,10,mglcs_5_500_4_9.txt.out,4.638e-05,2,YES
10000,h5,1,10,mglcs_5_50_2_0.txt.out,3.261e-05,5,YES
10000,h5,1,10,mglcs_5_50_2_1.txt.out,2.3161e-05,2,YES
10000,h5,1,10,mglcs_5_50_2_2.txt.out,7.2801e-05,6,YES
10000,h5,1,10,mglcs_5_50_2_3.txt.out,2.529e-05,3,YES
10000,h5,1,10,mglcs_5_50_2_4.txt.out,8.682e-05,14,YES
10000,h5,1,10,mglcs_5_50_2_5.txt.out,2.5451e-05,2,YES
10000,h5,1,10,mglcs_5_50_2_6.txt.out,4.238e-05,4,YES
10000,h5,1,10,mglcs_5_50_2_7.txt.out,3.7721e-05,7,YES
10000,h5,1,10,mglcs_5_50_2_8.txt.out,2.904e-05,4,YES
10000,h5,1,10,mglcs_5_50_2_9.txt.out,1.899e-05,1,YES
10000,h5,1,10,mglcs_5_50_4_0.txt.out,0.000217501,11,YES
10000,h5,1,10,mglcs_5_50_4_1.txt.out,0.000783484,15,YES
10000,h5,1,10,mglcs_5_50_4_2.txt.out,0.000453172,10,YES
10000,h5,1,10,mglcs_5_50_4_3.txt.out,8.595e-05,8,YES
10000,h5,1,10,mglcs_5_50_4_4.txt.out,0.000669424,17,YES
10000,h5,1,10,mglcs_5_50_4_5.txt.out,0.000166111,10,YES
10000,h5,1,10,mglcs_5_50_4_6.txt.out,4.5371e-05,2,YES
10000,h5,1,10,mglcs_5_50_4_7.txt.out,3.995e-05,1,YES
10000,h5,1,10,mglcs_5_50_4_8.txt.out,9.6931e-05,6,YES
10000,h5,1,10,mglcs_5_50_4_9.txt.out,0.000435132,9,YES
10000,h8,1,10,mglcs_10_100_2_0.txt.out,2.524e-05,1,YES
10000,h8,1,10,mglcs_10_100_2_1.txt.out,3.575e-05,2,YES
10000,h8,1,10,mglcs_10_100_2_2.txt.out,3.264e-05,1,YES
10000,h8,1,10,mglcs_10_100_2_3.txt.out,2.683e-05,1,YES
10000,h8,1,10,mglcs_10_100_2_4.txt.out,4.055e-05,1,YES
10000,h8,1,10,mglcs_10_100_2_5.txt.out,3.713e-05,1,YES
10000,h8,1,10,mglcs_10_100_2_6.txt.out,2.474e-05,1,YES
10000,h8,1,10,mglcs_10_100_2_7.txt.out,3.1301e-05,1,YES
10000,h8,1,10,mglcs_10_100_2_8.txt.out,4.282e-05,1,YES
10000,h8,1,10,mglcs_10_100_2_9.txt.out,2.03e-05,1,YES
10000,h8,1,10,mglcs_10_100_4_0.txt.out,5.262e-05,2,YES
10000,h8,1,10,mglcs_10_100_4_1.txt.out,8.763e-05,3,YES
10000,h8,1,10,mglcs_10_100_4_2.txt.out,8.3231e-05,3,YES
10000,h8,1,10,mglcs_10_100_4_3.txt.out,5.013e-05,2,YES
10000,h8,1,10,mglcs_10_100_4_4.txt.out,7.5301e-05,1,YES
10000,h8,1,10,mglcs_10_100_4_5.txt.out,6.833e-05,4,YES
10000,h8,1,10,mglcs_10_100_4_6.txt.out,5.192e-05,2,YES
10000,h8,1,10,mglcs_10_100_4_7.txt.out,6.9181e-05,1,YES
10000,h8,1,10,mglcs_10_100_4_8.txt.out,8.644e-05,2,YES
10000,h8,1,10,mglcs_10_100_4_9.txt.out,7.9861e-05,2,YES
10000,h8,1,10,mglcs_10_200_2_0.txt.out,8.388e-05,4,YES
10000,h8,1,10,mglcs_10_200_2_1.txt.out,2.762e-05,4,YES
10000,h8,1,10,mglcs_10_200_2_2.txt.out,7.742e-05,3,YES
10000,h8,1,10,mglcs_10_200_2_3.txt.out,4.405e-05,2,YES
10000,h8,1,10,mglcs_10_200_2_4.txt.out,3.1021e-05,2,YES
10000,h8,1,10,mglcs_10_200_2_5.txt.out,2.3581e-05,1,YES
10000,h8,1,10,mglcs_10_200_2_6.txt.out,3.999e-05,1,YES
10000,h8,1,10,mglcs_10_200_2_7.txt.out,6.677e-05,4,YES
10000,h8,1,10,mglcs_10_200_2_8.txt.out,3.809e-05,3,YES
10000,h8,1,10,mglcs_10_200_2_9.txt.out,2.608e-05,1,YES
10000,h8,1,10,mglcs_10_200_4_0.txt.out,6.275e-05,2,YES
10000,h8,1,10,mglcs_10_200_4_1.txt.out,5.067e-05,2,YES
10000,h8,1,10,mglcs_10_200_4_2.txt.out,5.067e-05,2,YES
10000,h8,1,10,mglcs_10_200_4_3.txt.out,5.037e-05,2,YES
10000,h8,1,10,mglcs_10_200_4_4.txt.out,7.6381e-05,2,YES
10000,h8,1,10,mglcs_10_200_4_5.txt.out,0.000108881,4,YES
10000,h8,1,10,mglcs_10_200_4_6.txt.out,7.0551e-05,1,YES
10000,h8,1,10,mglcs_10_200_4_7.txt.out,8.048e-05,1,YES
10000,h8,1,10,mglcs_10_200_4_8.txt.out,6.0911e-05,3,YES
10000,h8,1,10,mglcs_10_200_4_9.txt.out,8.6661e-05,3,YES
10000,h8,1,10,mglcs_10_500_2_0.txt.out,2.665e-05,1,YES
10000,h8,1,10,mglcs_10_500_2_1.txt.out,3.191e-05,4,YES
10000,h8,1,10,mglcs_10_500_2_2.txt.out,3.3471e-05,2,YES
10000,h8,1,10,mglcs_10_500_2_3.txt.out,2.161e-05,2,YES
10000,h8,1,10,mglcs_10_500_2_4.txt.out,1.905e-05,1,YES
10000,h8,1,10,mglcs_10_500_2_5.txt.out,1.872e-05,1,YES
10000,h8,1,10,mglcs_10_500_2_6.txt.out,2.62e-05,1,YES
10000,h8,1,10,mglcs_10_500_2_7.txt.out,2.85e-05,1,YES
10000,h8,1,10,mglcs_10_500_2_8.txt.out,3.2631e-05,2,YES
10000,h8,1,10,mglcs_10_500_2_9.txt.out,2.431e-05,3,YES
10000,h8,1,10,mglcs_10_500_4_0.txt.out,5.033e-05,2,YES
10000,h8,1,10,mglcs_10_500_4_1.txt.out,4.669e-05,1,YES
10000,h8,1,10,mglcs_10_500_4_2.txt.out,4.526e-05,1,YES
10000,h8,1,10,mglcs_10_500_4_3.txt.out,0.000152591,2,YES
10000,h8,1,10,mglcs_10_500_4_4.txt.out,0.000131341,2,YES
10000,h8,1,10,mglcs_10_500_4_5.txt.out,0.000204641,4,YES
10000,h8,1,10,mglcs_10_500_4_6.txt.out,8.1611e-05,1,YES
10000,h8,1,10,mglcs_10_500_4_7.txt.out,6.8371e-05,2,YES
10000,h8,1,10,mglcs_10_500_4_8.txt.out,7.532e-05,2,YES
10000,h8,1,10,mglcs_10_500_4_9.txt.out,7.5591e-05,2,YES
10000,h8,1,10,mglcs_10_50_2_0.txt.out,3.012e-05,1,YES
10000,h8,1,10,mglcs_10_50_2_1.txt.out,2.993e-05,2,YES
10000,h8,1,10,mglcs_10_50_2_2.txt.out,2.871e-05,2,YES
10000,h8,1,10,mglcs_10_50_2_3.txt.out,2.208e-05,1,YES
10000,h8,1,10,mglcs_10_50_2_4.txt.out,3.136e-05,3,YES
10000,h8,1,10,mglcs_10_50_2_5.txt.out,2.372e-05,1,YES
